event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,state_code,US_State,Abbreviation
20050606X00722,Accident,2005-05-29,"XENIA, OH",United States,Fatal(1),Substantial,Unknown,Klasing,Bradley BA100,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Approach,OH,Ohio,OH
20050615X00771,Accident,2005-05-29,"OKLAHOMA CITY, OK",United States,Non-Fatal,Substantial,Unknown,Debus/mountain/bowes,Debus-Casst-Snoshoo,Yes,1.0,Reciprocating,Air Race/show,0.0,1.0,0.0,1.0,VMC,Maneuvering,OK,Oklahoma,OK
20050608X00730,Accident,2005-05-30,"Wildwood, FL",United States,Fatal(1),Destroyed,Unknown,Watson,Slip Stream,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,FL,Florida,FL
20050719X01052,Accident,2005-06-02,"LOS FRESNOS, TX",United States,Non-Fatal,Substantial,Unknown,"Parkwood Enterprises, Inc",Glasair Super II-S,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Climb,TX,Texas,TX
20050705X00924,Accident,2005-06-03,"DECHERD, TN",United States,Non-Fatal,Substantial,Airplane,David S Robbins,Christavia MK 1,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Cruise,TN,Tennessee,TN
20050609X00746,Accident,2005-06-05,"CANANDAIGUA, NY",United States,Non-Fatal,Substantial,Unknown,Weiss,Vans RV-8,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,NY,New York,NY
20050615X00776,Accident,2005-06-05,"BOERNE, TX",United States,Non-Fatal,Substantial,Unknown,Beaton,RV-6A,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,TX,Texas,TX
20050630X00901,Accident,2005-06-07,"VENICE, FL",United States,Non-Fatal,Substantial,Airplane,Herbert O. Kellerman,173 RG,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,FL,Florida,FL
20050715X01038,Accident,2005-06-10,"NILES, MI",United States,Non-Fatal,Substantial,Airplane,Grimes,SNS-9,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,MI,Michigan,MI
20050713X01011,Accident,2005-06-11,"GARDEN CITY, KS",United States,Non-Fatal,Substantial,Unknown,Mazzon,Dragonfly,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,KS,Kansas,KS
20050627X00875,Accident,2005-06-12,"SHELBY, OH",United States,Fatal(1),Substantial,Unknown,Norcutt,Hornet,Yes,1.0,Reciprocating,Personal,1.0,0.0,1.0,1.0,VMC,Takeoff,OH,Ohio,OH
20050617X00799,Accident,2005-06-12,"GLOUCESTER, VA",United States,Fatal(1),Substantial,Unknown,Hall,Maxair Drifter,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,VA,Virginia,VA
20050621X00817,Accident,2005-06-12,"CHIPLEY, FL",United States,Non-Fatal,Substantial,Unknown,Highsmith,Fergy FII B,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,VMC,Takeoff,FL,Florida,FL
20050621X00820,Accident,2005-06-15,"REDFORD, MI",United States,Non-Fatal,Substantial,Unknown,Thomas,Zenith CH701,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,MI,Michigan,MI
20050623X00857,Accident,2005-06-15,"MAIZE, KS",United States,Non-Fatal,Substantial,Airplane,Quicksilver,Sport 2S,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,KS,Kansas,KS
20050621X00829,Accident,2005-06-15,"Palouse, WA",United States,Non-Fatal,Destroyed,Unknown,Rash,Vans RV-6A,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,WA,Washington,WA
20050725X01090,Accident,2005-06-17,"WHEELING, IL",United States,Non-Fatal,Substantial,Airplane,Kirby,Christen Eagle,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-around,IL,Illinois,IL
20050621X00821,Accident,2005-06-17,"Winsted, MN",United States,Fatal(1),Destroyed,Unknown,Reay,Titan Tornado II,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,MN,Minnesota,MN
20050623X00848,Accident,2005-06-18,"SARASOTA, FL",United States,Fatal(1),Substantial,Unknown,Rutherford,Seawind 3000,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Descent,FL,Florida,FL
20050630X00911,Accident,2005-06-19,"POCATELLO, ID",United States,Non-Fatal,Substantial,Airplane,Adkins,Ridge Runner II,Yes,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,ID,Idaho,ID
20050628X00887,Accident,2005-06-19,"Hammonton, NJ",United States,Fatal(2),Destroyed,Unknown,Navickas,Load Runner 2000,Yes,1.0,Turbo Shaft,Personal,2.0,0.0,0.0,1.0,VMC,Cruise,NJ,New Jersey,NJ
20050628X00879,Accident,2005-06-23,"PERRY, SC",United States,Fatal(1),Substantial,Unknown,Casten,Rans S-10,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,SC,South Carolina,SC
20050708X00961,Accident,2005-06-23,"Bath, PA",United States,Fatal(1),Destroyed,Unknown,Titan,Tornado,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,PA,Pennsylvania,PA
20050628X00883,Accident,2005-06-24,"SANTA FE, NM",United States,Non-Fatal,Substantial,Unknown,Campbell,Long EZ,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,NM,New Mexico,NM
20050708X00960,Accident,2005-06-24,"DICKSON, TN",United States,Fatal(1),Substantial,Unknown,Mize Donald,Kolb MK III X,Yes,1.0,Reciprocating,Flight Test,1.0,0.0,0.0,1.0,VMC,Climb,TN,Tennessee,TN
20050915X01463,Accident,2005-06-25,"ALLEGAN, MI",United States,Non-Fatal,Substantial,Unknown,Martin,Sonex,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Standing,MI,Michigan,MI
20050628X00892,Accident,2005-06-25,"Madras, OR",United States,Fatal(1),Destroyed,Unknown,Ellsberg,One Design,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,OR,Oregon,OR
20050811X01211,Accident,2005-06-26,"HIGHGATE, VT",United States,Fatal(1),Substantial,Unknown,Martel,Air Command 532Elite,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Cruise,VT,Vermont,VT
20050725X01088,Accident,2005-06-26,"TRINIDAD, CO",United States,Non-Fatal,Substantial,Airplane,Vans Aircraft,RV-6A,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,CO,Colorado,CO
20050630X00913,Accident,2005-06-28,"MARSING, ID",United States,Fatal(1),Substantial,Unknown,Jones,Long EZ,Yes,1.0,Reciprocating,Personal,1.0,0.0,1.0,1.0,VMC,Approach,ID,Idaho,ID
20050715X01033,Accident,2005-06-30,"CLOVERDALE, IN",United States,Non-Fatal,Substantial,Airplane,Mueller,Stewart Headwind B,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,IN,Indiana,IN
20050714X01015,Accident,2005-07-01,"Winter Haven, FL",United States,Fatal(1),Destroyed,Unknown,Jsh Air Llc Ii,Comp Air 7SLX,Yes,1.0,Turbo Prop,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,FL,Florida,FL
20050706X00936,Accident,2005-07-01,"Palmdale, CA",United States,Fatal(1),Destroyed,Unknown,Quiksilver,MX LII Sport,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,CA,California,CA
20050712X00988,Accident,2005-07-02,"NEW LONDON, NH",United States,Fatal(1),Substantial,Unknown,Longtin,Kitfox Model III,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Climb,NH,New Hampshire,NH
20050715X01035,Accident,2005-07-02,"EL DORADO, KS",United States,Non-Fatal,Substantial,Unknown,Yonchak,Skybolt,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,VMC,Approach,KS,Kansas,KS
20050802X01147,Accident,2005-07-02,"NAUVOO, IL",United States,Non-Fatal,Substantial,Airplane,Kelley,Volmer Amphibian B,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,Landing,IL,Illinois,IL
20050707X00951,Accident,2005-07-03,"Covington, GA",United States,Fatal(1),Destroyed,Unknown,Denmark,Mini-Max,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Approach,GA,Georgia,GA
20050726X01097,Accident,2005-07-04,"PITTSTOWN, NJ",United States,Non-Fatal,Substantial,Unknown,Meyer,Atlantis,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Maneuvering,NJ,New Jersey,NJ
20050708X00957,Accident,2005-07-04,"GLADWIN, MI",United States,Fatal(1),Substantial,Unknown,Becker,RAF 2000,Yes,1.0,Reciprocating,Instructional,1.0,0.0,0.0,1.0,VMC,Approach,MI,Michigan,MI
20050721X01073,Accident,2005-07-04,"CHITINA, AK",United States,Non-Fatal,Substantial,Airplane,Sweeney,Preceptor Ultra Pup,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,AK,Alaska,AK
20050719X01060,Accident,2005-07-04,"Weston, WV",United States,Non-Fatal,Destroyed,Helicopter,Callahan,Rotorway Exec 90,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Descent,WV,West Virginia,WV
20050810X01206,Accident,2005-07-06,"ALBION, NY",United States,Non-Fatal,Substantial,Airplane,Wagner,Kitfox II,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,NY,New York,NY
20050715X01028,Accident,2005-07-09,"CUMMING, GA",United States,Fatal(1),Substantial,Unknown,Ellsworth,Sky Bolt,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,GA,Georgia,GA
20050726X01098,Accident,2005-07-10,"Lewes, DE",United States,Fatal(2),Destroyed,Unknown,Morgan,RV-8,Yes,1.0,Reciprocating,Air Race/show,2.0,0.0,0.0,1.0,VMC,Maneuvering,DE,Delaware,DE
20050726X01098,Accident,2005-07-10,"Lewes, DE",United States,Fatal(2),Destroyed,Unknown,Carlstrom,Long EZ,Yes,1.0,Reciprocating,Air Race/show,2.0,0.0,0.0,1.0,VMC,Maneuvering,DE,Delaware,DE
20050713X01010,Accident,2005-07-10,"Moose Jaw, Canada",Canada,Fatal(2),Destroyed,Unknown,Wolf,Wolf-Samson,Yes,1.0,Reciprocating,Air Race/show,2.0,0.0,0.0,1.0,VMC,Unknown,Canada,,
20050714X01023,Accident,2005-07-12,"MIDDLEBURY, VT",United States,Non-Fatal,Substantial,Unknown,Pratt,Ultravia Pelican-PL,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,VT,Vermont,VT
20050808X01179,Accident,2005-07-13,"AIKEN, SC",United States,Non-Fatal,Substantial,Airplane,Jabiru Aircraft,SK0007,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Climb,SC,South Carolina,SC
20050722X01079,Accident,2005-07-14,"OSHKOSH, WI",United States,Non-Fatal,Substantial,Airplane,Hirsch,RV-6A,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,WI,Wisconsin,WI
20050824X01304,Accident,2005-07-16,"PHOENIX, AZ",United States,Non-Fatal,Substantial,Unknown,Sergent Great Lakes,2T1A,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,AZ,Arizona,AZ
20050822X01294,Accident,2005-07-16,"BAGLEY, MN",United States,Non-Fatal,Substantial,Airplane,Mcdaniels,Kitfox Classic IV,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,MN,Minnesota,MN
20050726X01099,Accident,2005-07-19,"PITTSVILLE, MD",United States,Fatal(1),Substantial,Unknown,Ratliff,Hummel Bird,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,MD,Maryland,MD
20050811X01225,Accident,2005-07-19,"Galt, CA",United States,Fatal(1),Destroyed,Unknown,Quicksilver,MXLII 101 Sport,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Cruise,CA,California,CA
20050907X01398,Accident,2005-07-23,"KIVALINA, AK",United States,Non-Fatal,Substantial,Airplane,Jeska,Murphy Rebel,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,AK,Alaska,AK
20050728X01114,Accident,2005-07-24,"OSHKOSH, WI",United States,Non-Fatal,Substantial,Airplane,Simmons,GP-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,WI,Wisconsin,WI
20050830X01330,Accident,2005-07-27,"ALCO, AR",United States,Non-Fatal,Substantial,Airplane,Amateur Built,Varieze,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Cruise,AR,Arkansas,AR
20050819X01289,Accident,2005-07-27,"NEENAH, WI",United States,Non-Fatal,Substantial,Airplane,Vans Aircraft,RV-9A,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,Go-around,WI,Wisconsin,WI
20050829X01318,Accident,2005-07-29,"OSHKOSH, WI",United States,Non-Fatal,Substantial,Airplane,Wilson,Acrolite 1T,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,WI,Wisconsin,WI
20050901X01362,Accident,2005-08-01,"Knox, IN",United States,Non-Fatal,Destroyed,Airplane,Barr,Barr Six,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,IN,Indiana,IN
20050909X01424,Accident,2005-08-02,"FORTH WORTH, TX",United States,Non-Fatal,Substantial,Airplane,Mrazek,Rans S-14,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,TX,Texas,TX
20050810X01201,Accident,2005-08-04,"LEAVENWORTH, WA",United States,Non-Fatal,Substantial,Unknown,Steele,Safari,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,WA,Washington,WA
20050809X01187,Accident,2005-08-05,"COOLIN, ID",United States,Fatal(2),Substantial,Unknown,Harmon/lance,RV-4,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,1.0,VMC,Approach,ID,Idaho,ID
20050823X01301,Accident,2005-08-06,"IMMOKALEE, FL",United States,Non-Fatal,Substantial,Unknown,Fox Alfred C.,Kitfox IV 1200,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Landing,FL,Florida,FL
20050825X01316,Accident,2005-08-06,"PRINCETON, MN",United States,Non-Fatal,Substantial,Airplane,Rosner,Acro Sport II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,MN,Minnesota,MN
20050823X01302,Accident,2005-08-06,"Milton, FL",United States,Fatal(1),Destroyed,Unknown,Gustafson,Easy Eagle,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,FL,Florida,FL
20050816X01256,Accident,2005-08-07,"CINCINNATI, OH",United States,Non-Fatal,Substantial,Unknown,O'connor,Air Command Elite,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,OH,Ohio,OH
20050816X01251,Accident,2005-08-07,"ALBUQUERQUE, NM",United States,Non-Fatal,Substantial,Unknown,Forbes,Rutan Long EZE,Yes,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Approach,NM,New Mexico,NM
20050816X01250,Accident,2005-08-07,"FORT COLLINS, CO",United States,Fatal(1),Substantial,Unknown,Sheel,Vans RV-8,Yes,1.0,Reciprocating,Personal,1.0,1.0,0.0,1.0,VMC,Takeoff,CO,Colorado,CO
20050815X01248,Accident,2005-08-09,"Sundre, Alberta, Canada",Canada,Fatal(2),Destroyed,Unknown,Ainsworth,Lancair 4P Turbine,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,1.0,IMC,Unknown,Alberta,,
20051011X01609,Accident,2005-08-10,"LITTLE GRAND LA, MN",United States,Non-Fatal,Substantial,Unknown,Auseth,Kitfox IV,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,MN,Minnesota,MN
20051012X01629,Accident,2005-08-11,"STEPHENVILLE, TX",United States,Non-Fatal,Substantial,Airplane,Mccain,RV-8,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,TX,Texas,TX
20051006X01588,Accident,2005-08-12,"PALMER, AK",United States,Non-Fatal,Substantial,Unknown,Brabandt,RV-9A,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,AK,Alaska,AK
20050816X01253,Accident,2005-08-13,"RHINEBECK, NY",United States,Non-Fatal,Substantial,Unknown,Palen,Nieuport 11,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,NY,New York,NY
20050817X01262,Accident,2005-08-14,"REDDING, CA",United States,Non-Fatal,Substantial,Unknown,Prescott Aeronautical,Pusher,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Cruise,CA,California,CA
20050823X01299,Accident,2005-08-14,"GROVELAND, CA",United States,Non-Fatal,Substantial,Unknown,Barnes,Lancair Legacy,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,CA,California,CA
20050824X01306,Accident,2005-08-20,"Mead, WA",United States,Non-Fatal,Destroyed,Unknown,Tichacek,N-3 Pup,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,WA,Washington,WA
20050901X01369,Accident,2005-08-20,"San Diego, CA",United States,Fatal(1),Destroyed,Unknown,Patch Dan F,Varieze,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Approach,CA,California,CA
20050825X01314,Accident,2005-08-21,"MARCELLUS, MI",United States,Non-Fatal,Substantial,Airplane,Yamokoski,Glastar,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,MI,Michigan,MI
20050825X01312,Accident,2005-08-21,"Menomonie, WI",United States,Fatal(1),Destroyed,Unknown,Kircher,RV-8,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,WI,Wisconsin,WI
20050902X01377,Accident,2005-08-22,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Unknown,Gardner,SR3500,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,AK,Alaska,AK
20050926X01525,Accident,2005-08-23,"MERCER, PA",United States,Non-Fatal,Substantial,Airplane,Hanek,Pitts S1S,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,PA,Pennsylvania,PA
20050901X01358,Accident,2005-08-27,"OXFORD, CT",United States,Non-Fatal,Substantial,Unknown,Terrio,Pober Jr Ace,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,CT,Connecticut,CT
20051004X01569,Accident,2005-08-27,"BIDDEFORD, ME",United States,Non-Fatal,Substantial,Airplane,Presley,RV-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,ME,Maine,ME
20050829X01319,Accident,2005-08-28,"El Dara, IL",United States,Fatal(1),Destroyed,Unknown,Allensworth,Baby Belle,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Cruise,IL,Illinois,IL
20050901X01353,Accident,2005-08-28,"Wrightsville Bh, NC",United States,Fatal(2),Destroyed,Unknown,Samson,Seawind 3000,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,1.0,IMC,Cruise,NC,North Carolina,NC
20050913X01446,Accident,2005-09-01,"KALISPELL, MT",United States,Non-Fatal,Substantial,Unknown,Ballhagen/shyrock,Q-2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,MT,Montana,MT
20050909X01428,Accident,2005-09-02,"PRINEVILLE, OR",United States,Fatal(1),Substantial,Unknown,Kirner,Fisher FP404,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,OR,Oregon,OR
20050906X01387,Accident,2005-09-03,"TRONA, CA",United States,Non-Fatal,Substantial,Unknown,Goodlett,Safari,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Maneuvering,CA,California,CA
20051013X01635,Accident,2005-09-03,"IDA, MI",United States,Non-Fatal,Substantial,Helicopter,West,Revolution Mini 500,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,MI,Michigan,MI
20060109X00032,Accident,2005-09-04,"NEW CUMBERLAND, PA",United States,Non-Fatal,Substantial,Unknown,Hanson,VariEze,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Cruise,PA,Pennsylvania,PA
20050920X01497,Accident,2005-09-07,"Bloomfield, IN",United States,Fatal(1),Destroyed,Unknown,Hildebrant,Rutan Defiant,Yes,2.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Takeoff,IN,Indiana,IN
20051005X01586,Accident,2005-09-09,"GRAFTON, IL",United States,Non-Fatal,Substantial,Airplane,Dixon,RV-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Cruise,IL,Illinois,IL
20051017X01661,Accident,2005-09-10,"HOPE, ME",United States,Non-Fatal,Substantial,Airplane,Lamont,Aventura II,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Approach,ME,Maine,ME
20051012X01620,Accident,2005-09-10,"BUCHANAN, MI",United States,Non-Fatal,Substantial,Airplane,Keith,Avid Amphibian,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,MI,Michigan,MI
20051012X01624,Accident,2005-09-11,"WICKENBURG, AZ",United States,Non-Fatal,Substantial,Gyrocraft,Ricardo Lopez,RAF 2000 GTXSE,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,Takeoff,AZ,Arizona,AZ
20051007X01598,Accident,2005-09-12,"KLAMATH FALLS, OR",United States,Non-Fatal,Substantial,Airplane,Gleason,Sky Star Kitfox,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,OR,Oregon,OR
20051013X01638,Accident,2005-09-13,"SPANISH FORK, UT",United States,Non-Fatal,Substantial,Airplane,Bradford Haines,Glastar,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,UT,Utah,UT
20050920X01495,Accident,2005-09-16,"Hudson, CO",United States,Fatal(2),Destroyed,Unknown,Denight,100D2,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,1.0,VMC,Cruise,CO,Colorado,CO
20050929X01548,Accident,2005-09-17,"Fort Morgan, CO",United States,Fatal(1),Destroyed,Unknown,Brown,Hi-MAX 1700R,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,CO,Colorado,CO
20051007X01597,Accident,2005-09-18,"BEND, OR",United States,Non-Fatal,Substantial,Gyrocraft,Eiland,RAF-200 Gyro,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,OR,Oregon,OR
20050923X01518,Accident,2005-09-18,"GLENDO, WY",United States,Non-Fatal,Substantial,Unknown,Shea,Vans RV6A,Yes,1.0,Reciprocating,Air Race/show,0.0,1.0,0.0,1.0,VMC,Landing,WY,Wyoming,WY
20051011X01613,Accident,2005-09-19,"SONOMA, CA",United States,Non-Fatal,Substantial,Airplane,Clark,Vans RV8,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,CA,California,CA
20051004X01567,Accident,2005-09-19,"BROADALBIN, NY",United States,Non-Fatal,Substantial,Unknown,Hart,NONE,Yes,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,NY,New York,NY
20050927X01536,Accident,2005-09-21,"KERNVILLE, CA",United States,Non-Fatal,Substantial,Unknown,Thomas,RV4,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,CA,California,CA
20051026X01727,Accident,2005-09-24,"MILLSTONE, NJ",United States,Fatal(2),Substantial,Unknown,Air Creation,Clipper 912,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,1.0,VMC,Maneuvering,NJ,New Jersey,NJ
20051013X01630,Accident,2005-09-25,"Bell, FL",United States,Non-Fatal,Destroyed,Airplane,Vans Aircraft,RV-3,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,FL,Florida,FL
20050930X01560,Accident,2005-09-27,"HESPERIA, CA",United States,Non-Fatal,Substantial,Unknown,Rose,Kitfox,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,CA,California,CA
20051017X01657,Accident,2005-09-30,"DAYTON, OH",United States,Non-Fatal,Substantial,Unknown,Howard Whyte,Nieuport 28,Yes,1.0,Reciprocating,Air Race/show,0.0,1.0,0.0,1.0,VMC,Takeoff,OH,Ohio,OH
20051005X01583,Accident,2005-09-30,"KIMBALL, NE",United States,Fatal(1),Substantial,Unknown,Stits Playboy,SA3B Lightning,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Climb,NE,Nebraska,NE
20051123X01876,Accident,2005-10-02,"Kendall, KS",United States,Non-Fatal,Minor,Unknown,Abruzzo,Grom-1,Yes,0.0,Unknown,Air Race/show,0.0,1.0,0.0,1.0,VMC,Descent,KS,Kansas,KS
20051109X01823,Accident,2005-10-04,"LAKE CITY, MI",United States,Non-Fatal,Substantial,Airplane,Pyramid,Aventura II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,MI,Michigan,MI
20051107X01798,Accident,2005-10-05,"LA PORTE, TX",United States,Non-Fatal,Substantial,Airplane,Harms,KitFox Series 5,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,TX,Texas,TX
20051104X01792,Accident,2005-10-06,"MITCHELL, SD",United States,Non-Fatal,Substantial,Airplane,Creed,RV-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Climb,SD,South Dakota,SD
20051020X01697,Accident,2005-10-08,"SPOKANE, WA",United States,Non-Fatal,Substantial,Airplane,Williams,Challenger II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,WA,Washington,WA
20051025X01724,Accident,2005-10-10,"ROLLA, MO",United States,Non-Fatal,Substantial,Airplane,Dallmeyer,Zenith CH-701,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,MO,Missouri,MO
20051104X01790,Accident,2005-10-11,"CLOVIS, NM",United States,Non-Fatal,Substantial,Airplane,Appel,RDA 04,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,NM,New Mexico,NM
